Line Number,Action,Status,ErrorCode,ErrorMessage,Code,Message,ItemID,ReferenceID,ApplicationData,StartTime,EndTime,AuctionLengthFee,BoldFee,BorderFee,BuyItNowFee,CategoryFeaturedFee,CurrencyID,FeaturedFee,FeaturedGalleryFee,FixedPriceDurationFee,GalleryFee,GiftIconFee,HighlightFee,InsertionFee,InternationalInsertionFee,ListingDesignerFee,ListingFee,PhotoDisplayFee,PhotoFee,ProPackBundleFee,ReserveFee,SchedulingFee,SubtitleFee,CustomLabel,PrivateNotes,BasicUpgradePackBundleFee,ValuePackBundleFee,ProPackPlusBundleFee,SellerInventoryID,CrossBorderTradeNorthAmericaFee,CrossBorderTradeGBFee,RefundFromSeller,TotalRefundToBuyer,CorrelationID
 69,Add,Warning,"21917236|21920214","""Warning - Funds from your sales will be unavailable and shown as pending in your PayPal account for a period of time. Learn more:https://www.ebay.co.uk/help/selling/getting-paid/getting-paid-items-youve-sold/pending-payments?id=4155|Funds from your sales will be unavailable and show as pending in your PayPal account for a period of time.|Funds from your sales will be unavailable and shown as pending in your PayPal account for a period of time. Learn more:https://www.ebay.co.uk/help/selling/getting-paid/getting-paid-items-youve-sold/pending-payments?id=4155|PayPalHold|https://www.ebay.co.uk/help/selling/getting-paid/getting-paid-items-youve-sold/pending-payments?id=4155||Warning - To help you sell your item, fixed price listings can only be listed with a Good 'Til Cancelled duration. The listing duration has been set to Good 'Til Cancelled.|""",,,164652593216,,,2021-01-18T18:21:53.033Z,2021-02-18T18:21:53.033Z,0.0,0.0,0.0,0.0,0.0,GBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,
 70,Add,Warning,"21917236|21920214","""Warning - Funds from your sales will be unavailable and shown as pending in your PayPal account for a period of time. Learn more:https://www.ebay.co.uk/help/selling/getting-paid/getting-paid-items-youve-sold/pending-payments?id=4155|Funds from your sales will be unavailable and show as pending in your PayPal account for a period of time.|Funds from your sales will be unavailable and shown as pending in your PayPal account for a period of time. Learn more:https://www.ebay.co.uk/help/selling/getting-paid/getting-paid-items-youve-sold/pending-payments?id=4155|PayPalHold|https://www.ebay.co.uk/help/selling/getting-paid/getting-paid-items-youve-sold/pending-payments?id=4155||Warning - To help you sell your item, fixed price listings can only be listed with a Good 'Til Cancelled duration. The listing duration has been set to Good 'Til Cancelled.|""",,,164652593199,,,2021-01-18T18:21:52.841Z,2021-02-18T18:21:52.841Z,0.0,0.0,0.0,0.0,0.0,GBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,
 71,Add,Warning,"21917236|21920214","""Warning - Funds from your sales will be unavailable and shown as pending in your PayPal account for a period of time. Learn more:https://www.ebay.co.uk/help/selling/getting-paid/getting-paid-items-youve-sold/pending-payments?id=4155|Funds from your sales will be unavailable and show as pending in your PayPal account for a period of time.|Funds from your sales will be unavailable and shown as pending in your PayPal account for a period of time. Learn more:https://www.ebay.co.uk/help/selling/getting-paid/getting-paid-items-youve-sold/pending-payments?id=4155|PayPalHold|https://www.ebay.co.uk/help/selling/getting-paid/getting-paid-items-youve-sold/pending-payments?id=4155||Warning - To help you sell your item, fixed price listings can only be listed with a Good 'Til Cancelled duration. The listing duration has been set to Good 'Til Cancelled.|""",,,164652593168,,,2021-01-18T18:21:52.735Z,2021-02-18T18:21:52.735Z,0.0,0.0,0.0,0.0,0.0,GBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,
 72,Add,Warning,"21917236|21920214","""Warning - Funds from your sales will be unavailable and shown as pending in your PayPal account for a period of time. Learn more:https://www.ebay.co.uk/help/selling/getting-paid/getting-paid-items-youve-sold/pending-payments?id=4155|Funds from your sales will be unavailable and show as pending in your PayPal account for a period of time.|Funds from your sales will be unavailable and shown as pending in your PayPal account for a period of time. Learn more:https://www.ebay.co.uk/help/selling/getting-paid/getting-paid-items-youve-sold/pending-payments?id=4155|PayPalHold|https://www.ebay.co.uk/help/selling/getting-paid/getting-paid-items-youve-sold/pending-payments?id=4155||Warning - To help you sell your item, fixed price listings can only be listed with a Good 'Til Cancelled duration. The listing duration has been set to Good 'Til Cancelled.|""",,,164652593243,,,2021-01-18T18:21:52.898Z,2021-02-18T18:21:52.898Z,0.0,0.0,0.0,0.0,0.0,GBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,
 73,Add,Warning,"21917236|21920214","""Warning - Funds from your sales will be unavailable and shown as pending in your PayPal account for a period of time. Learn more:https://www.ebay.co.uk/help/selling/getting-paid/getting-paid-items-youve-sold/pending-payments?id=4155|Funds from your sales will be unavailable and show as pending in your PayPal account for a period of time.|Funds from your sales will be unavailable and shown as pending in your PayPal account for a period of time. Learn more:https://www.ebay.co.uk/help/selling/getting-paid/getting-paid-items-youve-sold/pending-payments?id=4155|PayPalHold|https://www.ebay.co.uk/help/selling/getting-paid/getting-paid-items-youve-sold/pending-payments?id=4155||Warning - To help you sell your item, fixed price listings can only be listed with a Good 'Til Cancelled duration. The listing duration has been set to Good 'Til Cancelled.|""",,,164652593223,,,2021-01-18T18:21:53.249Z,2021-02-18T18:21:53.249Z,0.0,0.0,0.0,0.0,0.0,GBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,
 74,Add,Warning,"21917236|21920214","""Warning - Funds from your sales will be unavailable and shown as pending in your PayPal account for a period of time. Learn more:https://www.ebay.co.uk/help/selling/getting-paid/getting-paid-items-youve-sold/pending-payments?id=4155|Funds from your sales will be unavailable and show as pending in your PayPal account for a period of time.|Funds from your sales will be unavailable and shown as pending in your PayPal account for a period of time. Learn more:https://www.ebay.co.uk/help/selling/getting-paid/getting-paid-items-youve-sold/pending-payments?id=4155|PayPalHold|https://www.ebay.co.uk/help/selling/getting-paid/getting-paid-items-youve-sold/pending-payments?id=4155||Warning - To help you sell your item, fixed price listings can only be listed with a Good 'Til Cancelled duration. The listing duration has been set to Good 'Til Cancelled.|""",,,164652593208,,,2021-01-18T18:21:52.893Z,2021-02-18T18:21:52.893Z,0.0,0.0,0.0,0.0,0.0,GBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,
 75,Add,Warning,"21917236|21920214","""Warning - Funds from your sales will be unavailable and shown as pending in your PayPal account for a period of time. Learn more:https://www.ebay.co.uk/help/selling/getting-paid/getting-paid-items-youve-sold/pending-payments?id=4155|Funds from your sales will be unavailable and show as pending in your PayPal account for a period of time.|Funds from your sales will be unavailable and shown as pending in your PayPal account for a period of time. Learn more:https://www.ebay.co.uk/help/selling/getting-paid/getting-paid-items-youve-sold/pending-payments?id=4155|PayPalHold|https://www.ebay.co.uk/help/selling/getting-paid/getting-paid-items-youve-sold/pending-payments?id=4155||Warning - To help you sell your item, fixed price listings can only be listed with a Good 'Til Cancelled duration. The listing duration has been set to Good 'Til Cancelled.|""",,,164652593246,,,2021-01-18T18:21:52.914Z,2021-02-18T18:21:52.914Z,0.0,0.0,0.0,0.0,0.0,GBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,
 76,Add,Warning,"21917236|21920214","""Warning - Funds from your sales will be unavailable and shown as pending in your PayPal account for a period of time. Learn more:https://www.ebay.co.uk/help/selling/getting-paid/getting-paid-items-youve-sold/pending-payments?id=4155|Funds from your sales will be unavailable and show as pending in your PayPal account for a period of time.|Funds from your sales will be unavailable and shown as pending in your PayPal account for a period of time. Learn more:https://www.ebay.co.uk/help/selling/getting-paid/getting-paid-items-youve-sold/pending-payments?id=4155|PayPalHold|https://www.ebay.co.uk/help/selling/getting-paid/getting-paid-items-youve-sold/pending-payments?id=4155||Warning - To help you sell your item, fixed price listings can only be listed with a Good 'Til Cancelled duration. The listing duration has been set to Good 'Til Cancelled.|""",,,164652593194,,,2021-01-18T18:21:52.845Z,2021-02-18T18:21:52.845Z,0.0,0.0,0.0,0.0,0.0,GBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,
 77,Add,Warning,"21917236|21920214","""Warning - Funds from your sales will be unavailable and shown as pending in your PayPal account for a period of time. Learn more:https://www.ebay.co.uk/help/selling/getting-paid/getting-paid-items-youve-sold/pending-payments?id=4155|Funds from your sales will be unavailable and show as pending in your PayPal account for a period of time.|Funds from your sales will be unavailable and shown as pending in your PayPal account for a period of time. Learn more:https://www.ebay.co.uk/help/selling/getting-paid/getting-paid-items-youve-sold/pending-payments?id=4155|PayPalHold|https://www.ebay.co.uk/help/selling/getting-paid/getting-paid-items-youve-sold/pending-payments?id=4155||Warning - To help you sell your item, fixed price listings can only be listed with a Good 'Til Cancelled duration. The listing duration has been set to Good 'Til Cancelled.|""",,,164652593190,,,2021-01-18T18:21:52.860Z,2021-02-18T18:21:52.860Z,0.0,0.0,0.0,0.0,0.0,GBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,
 78,Add,Warning,"21917236|21920214","""Warning - Funds from your sales will be unavailable and shown as pending in your PayPal account for a period of time. Learn more:https://www.ebay.co.uk/help/selling/getting-paid/getting-paid-items-youve-sold/pending-payments?id=4155|Funds from your sales will be unavailable and show as pending in your PayPal account for a period of time.|Funds from your sales will be unavailable and shown as pending in your PayPal account for a period of time. Learn more:https://www.ebay.co.uk/help/selling/getting-paid/getting-paid-items-youve-sold/pending-payments?id=4155|PayPalHold|https://www.ebay.co.uk/help/selling/getting-paid/getting-paid-items-youve-sold/pending-payments?id=4155||Warning - To help you sell your item, fixed price listings can only be listed with a Good 'Til Cancelled duration. The listing duration has been set to Good 'Til Cancelled.|""",,,164652593248,,,2021-01-18T18:21:52.924Z,2021-02-18T18:21:52.924Z,0.0,0.0,0.0,0.0,0.0,GBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,
